2.0961e+06 0
-1024 6.6754e+05
-1024 3.3377e+05
-1024 2.2251e+05
-1024 1.6688e+05
-1024 1.3351e+05
-1024 1.1125e+05
-1024 95360
-1024 83439
-1024 74167
-1024 66749
-1024 60680
-1024 55622
-1024 51343
-1024 47674
-1024 44495
-1024 41713
-1024 39258
-1024 37076
-1024 35124
-1024 33367
-1024 31777
-1024 30331
-1024 29012
-1024 27802
-1024 26689
-1024 25661
-1024 24710
-1024 23826
-1024 23004
-1024 22236
-1024 21517
-1024 20844
-1024 20211
-1024 19616
-1024 19054
-1024 18524
-1024 18022
-1024 17547
-1024 17096
-1024 16668
-1024 16260
-1024 15872
-1024 15502
-1024 15148
-1024 14811
-1024 14488
-1024 14178
-1024 13882
-1024 13598
-1024 13325
-1024 13062
-1024 12810
-1024 12567
-1024 12334
-1024 12108
-1024 11891
-1024 11681
-1024 11479
-1024 11283
-1024 11094
-1024 10911
-1024 10734
-1024 10563
-1024 10397
-1024 10236
-1024 10080
-1024 9928.2
-1024 9781.2
-1024 9638.4
-1024 9499.7
-1024 9364.8
-1024 9233.7
-1024 9106.2
-1024 8982.1
-1024 8861.3
-1024 8743.6
-1024 8629.1
-1024 8517.4
-1024 8408.5
-1024 8302.4
-1024 8198.8
-1024 8097.8
-1024 7999.2
-1024 7902.9
-1024 7808.9
-1024 7717.1
-1024 7627.3
-1024 7539.6
-1024 7453.8
-1024 7370
-1024 7287.9
-1024 7207.7
-1024 7129.1
-1024 7052.2
-1024 6977
-1024 6903.2
-1024 6831
-1024 6760.3
-1024 6691
-1024 6623
-1024 6556.4
-1024 6491.1
-1024 6427
-1024 6364.1
-1024 6302.5
-1024 6242
-1024 6182.6
-1024 6124.3
-1024 6067.1
-1024 6010.9
-1024 5955.7
-1024 5901.5
-1024 5848.2
-1024 5795.8
-1024 5744.4
-1024 5693.8
-1024 5644.1
-1024 5595.2
-1024 5547.2
-1024 5499.9
-1024 5453.4
-1024 5407.6
-1024 5362.6
-1024 5318.3
-1024 5274.7
-1024 5231.8
-1024 5189.6
-1024 5148
-1024 5107
-1024 5066.7
-1024 5027
-1024 4987.8
-1024 4949.3
-1024 4911.3
-1024 4873.9
-1024 4837
-1024 4800.6
-1024 4764.8
-1024 4729.5
-1024 4694.6
-1024 4660.3
-1024 4626.4
-1024 4593
-1024 4560.1
-1024 4527.6
-1024 4495.5
-1024 4463.9
-1024 4432.7
-1024 4401.9
-1024 4371.5
-1024 4341.5
-1024 4311.9
-1024 4282.6
-1024 4253.8
-1024 4225.3
-1024 4197.1
-1024 4169.3
-1024 4141.9
-1024 4114.8
-1024 4088
-1024 4061.6
-1024 4035.5
-1024 4009.7
-1024 3984.2
-1024 3959
-1024 3934.1
-1024 3909.4
-1024 3885.1
-1024 3861.1
-1024 3837.3
-1024 3813.8
-1024 3790.6
-1024 3767.6
-1024 3744.9
